"Records","410","435","460","485","510","535","560","585","610","645","680","705","730","760","810","860","900","940","Capacitity Moist","Temp","Moist","EC (u/10 gram)","Ph","Nitro (mg/10 g)","Posh Nitro (mg/10 g)","Pota Nitro (mg/10 g)"
"27_25ml-3","697.08","135.87","341.87","93.71","166.32","159.29","24.17","29.86","127.14","44.82","67.82","8.23","15.37","15.3","28.17","78.43","13.83","6.2","2401","33.8","17.3","2","7.07","0.15","0.21","0.53"
"27_25ml-4","697.85","135.87","341.87","94.56","166.32","161.39","24.17","30.27","128.29","44.45","67.82","8.23","16.18","15.3","28.17","78.43","13.25","6.2","2403","33.8","17.3","2","7.07","0.15","0.21","0.53"
"27_25ml-5","697.85","135.87","341.87","86.11","166.32","146.66","21.89","27.41","116.74","44.45","62.83","7.51","14.56","13.69","28.17","71.81","13.25","6.2","2395","33.8","17.3","2","7.07","0.15","0.21","0.53"
"27_25ml-6","695.54","135.87","340.97","92.02","166.32","156.48","23.71","29.45","124.83","44.45","62.83","7.87","15.37","14.49","28.17","77.33","13.25","6.2","2397","33.8","17.3","2","7.97","0.15","0.21","0.53"
"27_25ml-7","695.54","135.87","340.97","92.02","166.32","155.78","23.71","29.45","124.83","44.45","62.83","7.87","15.37","14.49","28.17","77.33","13.83","6.2","2405","33.9","17.3","2","7.97","0.15","0.21","0.53"
"27_25ml-8","695.54","135.87","340.97","94.56","166.32","161.39","24.17","30.27","128.29","44.45","67.82","8.23","16.18","15.3","28.17","79.54","13.83","6.2","2402","33.9","17.2","2","7.97","0.15","0.21","0.53"
"27_25ml-9","695.54","135.87","340.97","92.02","166.32","156.48","23.71","29.45","124.83","44.45","62.83","7.87","15.37","14.49","28.17","77.33","13.83","6.2","2371","33.9","17.2","2","7.97","0.15","0.21","0.53"
"29_25ml-1","714.77","141.61","344.59","95.4","168.57","153.67","24.17","27.82","129.45","39.17","88.77","8.23","15.37","15.3","35","119.31","13.83","6.2","2359","38.5","19.2","2","7.6","0.15","0.21","0.53"
"29_25ml-10","713.24","141.61","343.69","92.87","167.82","150.87","23.71","27.41","125.98","39.17","81.78","7.87","15.37","15.3","34.15","114.89","13.83","6.2","2345","38.5","18.9","2","7.96","0.15","0.21","0.53"
"29_25ml-2","714.01","141.61","344.59","94.56","167.82","154.38","24.17","28.23","130.61","39.17","88.77","8.23","15.37","15.3","34.15","118.2","13.83","6.2","2354","38.5","18.9","2","6.98","0.15","0.21","0.53"
"29_25ml-3","714.01","141.61","344.59","92.02","167.82","151.57","23.71","27.41","127.14","39.17","82.78","7.87","15.37","15.3","34.15","115.99","13.83","6.2","2350","38.5","18.9","2","6.98","0.15","0.21","0.53"
"29_25ml-4","713.24","141.61","344.59","93.71","167.82","152.97","24.17","27.82","128.29","39.17","87.77","8.23","15.37","15.3","34.15","118.2","13.83","6.2","2319","38.5","18.9","2","6.98","0.15","0.21","0.53"
"29_25ml-5","714.01","141.61","344.59","92.87","167.82","151.57","23.71","27.41","127.14","39.17","82.78","7.87","15.37","15.3","34.15","114.89","13.83","6.2","2355","38.5","18.9","2","6.98","0.15","0.21","0.53"
"29_25ml-6","713.24","141.61","343.69","92.02","167.82","150.87","23.71","27.41","125.98","39.17","81.78","7.87","15.37","15.3","34.15","114.89","13.83","6.2","2350","38.5","18.8","2","7.2","0.15","0.21","0.53"
"29_25ml-7","713.24","141.61","343.69","101.31","167.82","167.01","25.99","30.27","139.85","39.17","88.77","8.59","16.99","16.91","34.15","125.94","13.83","7.08","2328","38.5","18.8","2","7.2","0.15","0.21","0.53"
"29_25ml-8","713.24","141.61","343.69","94.56","167.82","155.08","24.17","28.23","128.29","39.17","87.77","8.23","15.37","15.3","34.15","115.99","13.83","6.2","2352","38.5","18.8","2","7.2","0.15","0.21","0.53"
"29_25ml-9","712.47","141.61","343.69","95.4","167.82","152.97","24.17","28.23","128.29","39.17","87.77","8.23","15.37","15.3","34.15","117.1","13.83","6.2","2354","38.5","18.8","2","7.2","0.15","0.21","0.53"
"4_25ml-1","683.23","132.04","330.09","89.49","155.83","157.18","21.89","25.77","108.64","36.54","67.82","7.15","14.56","14.49","27.32","80.64","11.52","6.2","2347","35.6","0","1","6.95","0.1","0.14","0.36"
"4_25ml-10","680.92","133","330.09","89.49","155.83","157.18","22.34","26.18","109.8","36.54","67.82","7.15","14.56","15.3","27.32","80.64","12.1","6.2","2343","35.7","0","1","7.87","0.1","0.14","0.36"
"4_25ml-2","682.46","132.04","330.09","89.49","155.83","157.18","21.89","25.77","109.8","36.54","66.82","7.15","14.56","14.49","27.32","80.64","11.52","6.2","2343","35.6","0","1","6.95","0.1","0.14","0.36"
"4_25ml-3","681.69","132.04","330.09","86.96","155.83","152.97","21.43","25.36","106.33","36.54","61.84","7.15","13.75","14.49","27.32","78.43","12.1","6.2","2388","35.6","0","1","7.61","0.1","0.14","0.36"
"4_25ml-4","681.69","133","330.09","81.05","155.83","140.34","20.06","23.32","98.24","36.54","62.83","6.8","12.94","13.69","27.32","72.91","12.1","5.31","2347","35.7","0","1","7.61","0.1","0.14","0.36"
"4_25ml-5","681.69","132.04","330.09","86.96","155.83","152.97","21.43","25.36","106.33","36.91","61.84","7.15","13.75","14.49","27.32","78.43","12.1","6.2","2338","35.7","0","1","7.61","0.1","0.14","0.36"
"4_25ml-6","681.69","133","329.18","89.49","155.83","157.18","22.34","26.18","109.8","36.54","66.82","7.51","14.56","15.3","27.32","79.54","12.1","6.2","2348","35.7","0","1","7.61","0.1","0.14","0.36"
"4_25ml-7","680.92","133","330.09","82.74","155.83","143.85","20.52","24.14","100.55","36.54","66.82","6.8","13.75","13.69","27.32","75.12","12.1","6.2","2383","35.7","0","1","7.87","0.1","0.14","0.36"
"4_25ml-8","680.92","132.04","330.09","88.65","155.83","155.08","21.89","25.77","108.64","36.54","65.83","7.15","14.56","15.3","27.32","79.54","12.1","6.2","2331","35.7","0","1","7.87","0.1","0.14","0.36"
"4_25ml-9","680.92","132.04","330.09","95.4","155.83","168.41","23.71","27.82","117.89","36.54","66.82","7.87","15.37","16.1","27.32","85.06","12.1","7.08","2346","35.7","0","1","7.87","0.1","0.14","0.36"
"45_25ml-1","727.85","148.31","368.17","93.71","179.81","155.08","22.34","27.82","113.27","43.69","76.8","7.51","16.18","15.3","28.17","85.06","14.98","6.2","2312","37.8","9.6","1.12","7.37","0.11","0.15","0.38"
"45_25ml-10","727.85","148.31","368.17","97.09","179.06","161.39","23.25","28.63","117.89","42.94","70.81","7.87","16.18","15.3","28.17","87.27","14.98","7.08","2349","37.8","10.2","1.96","7.23","0.15","0.21","0.53"
"45_25ml-2","728.62","148.31","368.17","97.09","179.81","161.39","23.25","28.63","116.74","43.32","70.81","7.87","16.18","15.3","28.17","87.27","14.98","6.2","2318","37.8","9.6","1","7.37","0.1","0.14","0.36"
"45_25ml-3","728.62","148.31","369.08","98.78","179.81","163.5","23.71","29.45","119.05","43.32","76.8","7.87","16.99","16.1","28.17","88.38","14.98","7.08","2319","37.8","10.2","1.91","7.37","0.15","0.2","0.52"
"45_25ml-4","728.62","148.31","369.08","97.09","179.06","161.39","23.25","28.63","116.74","42.94","70.81","7.87","16.18","15.3","28.17","87.27","14.98","7.08","2319","37.8","10.4","1.94","7.37","0.15","0.2","0.52"
"45_25ml-5","728.62","148.31","368.17","99.62","179.06","164.2","23.71","29.04","119.05","42.94","76.8","7.87","16.18","16.1","28.17","89.48","14.98","7.08","2266","37.8","10.4","1.95","7.28","0.15","0.2","0.52"
"45_25ml-6","728.62","148.31","368.17","97.09","179.81","160.69","23.25","28.63","116.74","42.94","70.81","7.87","16.18","15.3","28.17","87.27","14.98","6.2","2310","37.8","10.4","1.95","7.28","0.15","0.2","0.52"
"45_25ml-7","728.62","148.31","368.17","97.09","179.81","161.39","23.25","28.63","116.74","42.94","70.81","7.87","16.18","15.3","28.17","87.27","14.98","7.08","2308","37.8","10.4","1.95","7.28","0.15","0.21","0.52"
"45_25ml-8","728.62","148.31","368.17","100.47","179.06","167.01","24.17","29.86","121.36","42.94","76.8","7.87","16.99","16.1","28.17","90.59","14.98","7.08","2304","37.8","10.3","1.95","7.28","0.15","0.21","0.52"
"45_25ml-9","727.85","148.31","368.17","97.09","179.81","160.69","23.25","28.63","116.74","42.94","70.81","7.87","16.18","15.3","28.17","87.27","14.98","7.08","2304","37.8","10.2","1.96","7.23","0.15","0.21","0.52"
"49_25ml-1","681.69","133","330.09","84.43","153.59","144.55","21.89","24.95","98.24","36.16","60.84","6.8","12.94","12.88","25.61","74.02","12.1","6.2","2455","36.3","16.5","2","7.09","0.15","0.21","0.53"
"49_25ml-10","680.15","133","330.09","85.27","152.84","144.55","21.89","25.36","99.4","36.16","60.84","7.15","12.94","12.88","25.61","74.02","12.1","6.2","2451","36.3","16.1","2","8.07","0.15","0.21","0.53"
"49_25ml-2","681.69","133","330.09","86.96","153.59","148.76","22.34","25.77","101.71","36.16","65.83","7.15","13.75","13.69","25.61","76.22","12.1","6.2","2480","36.3","16.4","2","7.09","0.15","0.21","0.53"
"49_25ml-3","681.69","133","330.09","79.36","153.59","135.43","20.52","23.73","92.46","36.16","60.84","6.44","12.13","12.08","25.61","69.6","12.1","5.31","2459","36.3","16.4","2","7.09","0.15","0.21","0.53"
"49_25ml-4","680.92","133","330.09","87.8","153.59","148.06","22.34","26.18","101.71","36.16","65.83","7.15","13.75","13.69","25.61","80.64","12.1","6.2","2454","36.3","16.3","2","7.6","0.15","0.21","0.53"
"49_25ml-5","680.92","133","330.09","86.11","153.59","146.66","22.34","25.77","100.55","36.16","65.83","7.15","13.75","13.69","25.61","76.22","12.1","6.2","2442","36.3","16.3","2","7.6","0.15","0.21","0.53"
"49_25ml-6","680.15","133","330.09","86.96","153.59","148.76","22.8","26.18","101.71","36.16","65.83","7.15","13.75","13.69","25.61","76.22","12.1","6.2","2459","36.3","16.3","2","7.6","0.15","0.21","0.53"
"49_25ml-7","680.92","133","330.09","85.27","153.59","145.25","21.89","25.36","99.4","36.16","60.84","7.15","12.94","13.69","25.61","74.02","12.1","6.2","2456","36.3","16.2","2","7.6","0.15","0.21","0.53"
"49_25ml-8","681.69","133","330.09","87.8","153.59","149.46","22.8","26.18","102.87","36.16","65.83","7.15","13.75","13.69","25.61","76.22","12.1","6.2","2454","36.3","16.2","2","8.07","0.15","0.21","0.53"
"49_25ml-9","680.92","133","329.18","88.65","152.84","149.46","22.8","26.18","102.87","36.16","65.83","7.51","13.75","13.69","25.61","80.64","12.1","6.2","2422","36.3","16.2","2","8.07","0.15","0.21","0.53"
"52_25ml-1","680.92","131.09","321.92","86.11","151.34","141.04","21.89","25.77","89","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2496","38.3","20.7","2","7.08","0.15","0.21","0.53"
"52_25ml-10","681.69","132.04","321.92","90.34","152.09","144.55","22.34","27","91.31","37.29","60.84","6.8","12.94","12.88","23.05","66.28","12.1","6.2","2487","38.4","18.5","2","7.16","0.15","0.21","0.53"
"52_25ml-2","680.92","131.09","321.92","86.96","152.09","141.75","21.89","26.18","90.15","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2494","38.4","19.3","2","7.08","0.15","0.21","0.53"
"52_25ml-3","680.92","131.09","321.92","90.34","152.09","145.96","22.34","27","92.46","37.29","60.84","7.15","12.94","12.88","23.05","67.39","12.1","6.2","2495","38.4","19.3","2","7.08","0.15","0.21","0.53"
"52_25ml-4","680.92","131.09","321.92","81.89","152.09","133.33","20.52","24.54","84.37","37.29","60.84","6.44","11.33","12.08","23.05","59.65","12.1","6.2","2494","38.4","18.8","2","6.89","0.15","0.21","0.53"
"52_25ml-5","681.69","132.04","321.92","86.96","152.09","141.04","21.89","25.77","89","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2497","38.4","18.3","2","6.89","0.15","0.21","0.53"
"52_25ml-6","681.69","132.04","321.92","86.96","152.09","141.75","21.89","25.77","90.15","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2512","38.4","18.3","2","6.89","0.15","0.21","0.53"
"52_25ml-7","681.69","132.04","321.92","88.65","152.09","144.55","22.34","27","91.31","37.29","60.84","6.8","12.13","12.88","23.05","62.97","12.1","6.2","2493","38.4","18.1","2","7.16","0.15","0.21","0.53"
"52_25ml-8","681.69","132.04","321.92","86.96","152.09","141.75","21.89","26.18","90.15","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2496","38.4","18.5","2","7.16","0.15","0.21","0.53"
"52_25ml-9","681.69","132.04","321.92","86.96","152.09","141.75","21.89","26.18","90.15","37.29","55.85","6.8","12.13","12.88","23.05","61.86","12.1","6.2","2498","38.4","18.5","2","7.16","0.15","0.21","0.53"
"6_25ml-1","690.92","134.92","340.06","87.8","159.58","155.78","22.8","26.59","112.11","38.04","71.81","7.51","14.56","15.3","29.03","88.38","12.1","6.2","2484","34.9","12.7","1.85","7.01","0.15","0.2","0.51"
"6_25ml-10","687.85","134.92","339.15","90.34","158.83","159.99","23.25","27","115.58","38.04","76.8","7.51","15.37","15.3","29.03","90.59","12.1","6.2","2469","35","12.8","1.91","7.97","0.15","0.2","0.52"
"6_25ml-2","689.38","134.92","340.06","95.4","158.83","171.22","24.62","28.63","122.51","38.04","76.8","7.87","16.18","16.1","29.03","96.11","12.1","7.08","2487","35","12.7","1.86","7.01","0.15","0.2","0.51"
"6_25ml-3","689.38","134.92","340.06","89.49","158.83","159.29","23.25","27","114.42","38.04","75.8","7.51","15.37","15.3","29.03","90.59","12.1","6.2","2521","35","12.8","1.87","7.01","0.15","0.2","0.51"
"6_25ml-4","688.61","135.87","340.06","91.18","158.83","159.99","23.25","27.41","115.58","38.04","76.8","7.87","15.37","15.3","29.03","95","12.1","7.08","2492","35","12.8","1.87","7.01","0.15","0.2","0.51"
"6_25ml-5","689.38","134.92","340.06","90.34","158.83","159.99","23.25","27","114.42","38.04","76.8","7.51","15.37","15.3","29.03","90.59","12.1","6.2","2494","35","12.7","1.88","7.61","0.15","0.2","0.51"
"6_25ml-6","687.85","134.92","340.06","90.34","158.83","159.99","23.25","27","115.58","38.04","75.8","7.51","15.37","15.3","29.03","90.59","12.1","6.2","2560","35","12.7","1.89","7.61","0.15","0.2","0.51"
"6_25ml-7","688.61","134.92","339.15","96.25","158.83","171.92","24.62","29.04","123.67","38.04","75.8","8.23","16.18","16.1","29.03","96.11","12.1","7.08","2502","35","12.7","1.89","7.61","0.15","0.2","0.51"
"6_25ml-8","687.85","134.92","339.15","89.49","158.83","159.29","23.25","27","114.42","38.04","76.8","7.51","15.37","15.3","29.03","90.59","12.1","6.2","2500","35","12.7","1.89","7.61","0.15","0.2","0.51"
"6_25ml-9","687.85","134.92","339.15","79.36","158.83","138.24","20.06","23.73","99.4","38.04","70.81","6.8","12.94","13.69","29.03","80.64","12.1","5.31","2485","35","12.8","1.9","7.97","0.15","0.2","0.51"
"60_25ml-1","702.46","140.66","351.85","93.71","170.07","160.69","25.53","29.45","137.54","40.68","89.76","8.59","17.8","17.71","35","115.99","13.83","7.08","2516","37.7","22.7","2.64","7.74","0.18","0.25","0.64"
"60_25ml-10","701.69","140.66","352.76","90.34","170.07","157.18","24.62","29.04","135.23","40.68","84.78","8.23","16.99","16.91","35","108.26","13.83","6.2","2480","37.7","22.8","2.73","7.1","0.19","0.26","0.66"
"60_25ml-2","701.69","140.66","351.85","99.62","169.32","174.02","27.36","31.5","150.25","40.68","90.76","8.94","18.61","18.52","35","117.1","13.83","7.08","2520","37.7","22.8","2.66","7.74","0.19","0.25","0.64"
"60_25ml-3","701.69","140.66","351.85","92.87","169.32","161.39","25.53","29.45","138.7","40.68","89.76","8.59","17.8","16.91","35","109.37","13.83","7.08","2524","37.7","22.9","2.68","7.29","0.19","0.26","0.65"
"60_25ml-4","701.69","140.66","351.85","90.34","169.32","157.18","24.62","28.63","135.23","40.68","84.78","8.23","16.99","16.91","35","108.26","13.83","6.2","2492","37.7","22.9","2.69","7.29","0.19","0.26","0.65"
"60_25ml-5","701.69","140.66","351.85","90.34","170.07","157.18","24.62","28.63","135.23","40.68","84.78","8.23","16.99","16.91","35","107.16","13.83","6.2","2520","37.7","22.9","2.69","7.29","0.19","0.26","0.65"
"60_25ml-6","701.69","140.66","351.85","90.34","170.07","156.48","24.62","28.63","135.23","40.68","84.78","8.23","16.99","16.91","35","108.26","13.83","6.2","2513","37.7","22.8","2.7","7.29","0.19","0.26","0.65"
"60_25ml-7","701.69","140.66","351.85","92.02","170.07","161.39","25.53","29.45","138.7","40.68","90.76","8.23","17.8","16.91","35","110.47","13.83","6.2","2518","37.7","22.8","2.71","7.1","0.19","0.26","0.65"
"60_25ml-8","701.69","140.66","351.85","86.96","170.07","149.46","23.71","27.41","128.29","40.68","90.76","7.87","16.18","16.1","35","103.84","13.83","6.2","2515","37.7","22.7","2.72","7.1","0.19","0.26","0.65"
"60_25ml-9","701.69","140.66","352.76","92.87","170.07","162.1","25.53","29.86","139.85","40.68","90.76","8.23","17.8","17.71","35","110.47","13.83","6.2","2527","37.7","22.8","2.72","7.1","0.19","0.26","0.65"
"63_25ml-1","737.09","147.35","365.45","96.25","176.06","163.5","25.08","29.45","135.23","41.81","89.76","8.59","18.61","18.52","35.86","117.1","15.55","7.08","2357","38.3","9.4","1","7.04","0.1","0.14","0.36"
"63_25ml-10","735.55","147.35","366.36","95.4","176.06","162.1","24.62","29.04","132.92","41.06","89.76","8.59","18.61","17.71","35.86","115.99","15.55","7.08","2353","38.3","8.6","1","7.92","0.1","0.14","0.36"
"63_25ml-2","736.32","147.35","366.36","97.09","176.06","162.1","25.08","29.45","132.92","41.81","89.76","8.59","18.61","18.52","35.86","117.1","16.13","7.08","2372","38.3","8.4","1","7.04","0.1","0.14","0.36"
"63_25ml-3","736.32","147.35","365.45","96.25","176.06","163.5","25.08","29.45","134.07","41.43","89.76","8.59","18.61","17.71","35.86","117.1","15.55","7.08","2364","38.3","8.4","1","7.04","0.1","0.14","0.36"
"63_25ml-4","736.32","148.31","366.36","87.8","176.06","147.36","22.8","26.59","121.36","41.43","89.76","7.87","16.99","16.91","35.86","107.16","16.13","6.2","2366","38.3","8.6","1","7.04","0.1","0.14","0.36"
"63_25ml-5","735.55","148.31","365.45","94.56","176.06","158.59","24.17","28.63","130.61","41.81","83.78","8.59","17.8","17.71","35.86","113.79","16.13","7.08","2365","38.3","8.6","1","7.26","0.1","0.14","0.36"
"63_25ml-6","735.55","147.35","365.45","93.71","176.06","158.59","24.17","28.63","130.61","41.81","83.78","8.59","18.61","17.71","35.86","113.79","16.13","7.08","2360","38.3","8.6","1","7.26","0.1","0.14","0.36"
"63_25ml-7","734.78","147.35","365.45","96.25","176.06","163.5","25.08","29.45","135.23","41.81","89.76","8.59","18.61","18.52","35.86","117.1","16.13","7.08","2366","38.3","8.6","1","7.26","0.1","0.14","0.36"
"63_25ml-8","734.78","148.31","365.45","90.34","176.06","149.46","23.25","27.41","122.51","41.81","89.76","8.23","17.8","16.91","35.86","109.37","15.55","6.2","2365","38.3","8.6","1","7.26","0.1","0.14","0.36"
"63_25ml-9","735.55","147.35","365.45","93.71","176.06","157.89","24.17","28.63","130.61","41.43","83.78","8.59","18.61","17.71","35.86","113.79","15.55","7.08","2341","38.3","8.7","1","7.92","0.1","0.14","0.36"
"76_25ml-1","778.63","160.75","394.47","107.22","187.3","185.25","29.64","34.77","158.34","45.2","90.76","9.66","21.03","20.13","35.86","114.89","15.55","7.08","2623","38","16.6","2","7.61","0.15","0.21","0.53"
"76_25ml-10","777.1","160.75","394.47","93.71","186.55","157.89","25.08","29.86","135.23","44.45","90.76","8.23","17.8","16.91","35.86","101.63","15.55","6.2","2657","38.1","16.5","2","7.13","0.15","0.21","0.53"
"76_25ml-2","777.87","160.75","394.47","97.93","187.3","167.71","26.9","31.91","143.32","45.2","84.78","8.94","18.61","18.52","35.86","106.05","15.55","7.08","2624","38.1","16.5","2","7.61","0.15","0.21","0.53"
"76_25ml-3","777.1","160.75","394.47","93.71","187.3","159.99","25.53","30.27","136.38","45.2","89.76","8.59","17.8","16.91","35.86","102.74","15.55","6.2","2627","38.1","16.6","2","7.23","0.15","0.21","0.53"
"76_25ml-4","777.1","160.75","394.47","97.09","187.3","167.01","26.45","31.5","143.32","44.82","84.78","8.94","18.61","18.52","35.86","106.05","15.55","6.2","2624","38.1","16.6","2","7.23","0.15","0.21","0.53"
"76_25ml-5","777.87","160.75","394.47","95.4","187.3","160.69","25.53","30.27","137.54","44.82","90.76","8.59","17.8","17.71","35.86","102.74","15.55","6.2","2631","38.1","16.6","2","7.23","0.15","0.21","0.53"
"76_25ml-6","777.1","160.75","394.47","97.09","186.55","166.31","26.45","31.09","142.16","44.45","83.78","8.59","18.61","17.71","35.86","106.05","15.55","6.2","2619","38.1","16.5","2","7.23","0.15","0.21","0.53"
"76_25ml-7","777.1","160.75","394.47","99.62","186.55","170.52","26.9","31.91","145.63","44.45","89.76","8.94","19.42","18.52","35.86","107.16","15.55","7.08","2617","38.1","16.5","2","7.13","0.15","0.21","0.53"
"76_25ml-8","777.1","160.75","394.47","98.78","186.55","169.81","26.9","31.91","145.63","44.45","89.76","8.94","18.61","18.52","35.86","107.16","15.55","7.08","2625","38.1","16.4","2","7.13","0.15","0.21","0.53"
"76_25ml-9","776.33","159.79","394.47","100.47","186.55","171.92","27.36","32.32","146.79","44.45","90.76","8.94","19.42","18.52","35.86","108.26","15.55","7.08","2613","38.1","16.5","2","7.13","0.15","0.21","0.53"
"8_25ml-1","738.63","145.44","373.61","94.56","169.32","163.5","25.53","31.09","131.76","44.82","89.76","8.23","16.99","16.91","32.44","106.05","14.4","6.2","2351","37.4","12.6","1.63","7.79","0.13","0.18","0.47"
"8_25ml-10","739.4","145.44","373.61","93.71","169.32","162.1","25.53","31.09","130.61","44.45","88.77","8.23","16.99","16.91","31.59","103.84","14.4","6.2","2354","37.4","12.6","1.65","7.97","0.14","0.18","0.47"
"8_25ml-2","738.63","145.44","373.61","92.02","169.32","159.29","25.08","30.27","128.29","44.82","82.78","8.23","16.18","16.91","32.44","102.74","14.4","6.2","2354","37.4","12.6","1.64","8.07","0.13","0.18","0.47"
"8_25ml-3","737.86","145.44","373.61","92.02","169.32","159.29","25.08","30.27","128.29","44.45","82.78","8.23","16.18","16.91","31.59","102.74","14.4","6.2","2352","37.4","12.6","1.64","8.07","0.13","0.18","0.47"
"8_25ml-4","737.09","145.44","373.61","94.56","169.32","164.2","25.53","31.09","131.76","44.45","88.77","8.23","16.99","16.91","31.59","104.95","14.4","6.2","2356","37.4","12.6","1.64","8.07","0.13","0.18","0.47"
"8_25ml-5","737.09","145.44","373.61","93.71","169.32","162.1","25.53","31.09","130.61","44.45","88.77","8.23","16.18","16.1","31.59","103.84","14.4","6.2","2353","37.4","12.6","1.65","8.07","0.14","0.18","0.47"
"8_25ml-6","737.86","145.44","373.61","94.56","169.32","164.2","25.53","31.09","132.92","44.82","88.77","8.23","16.99","16.91","31.59","104.95","14.4","6.2","2397","37.4","12.6","1.65","8.02","0.14","0.18","0.47"
"8_25ml-7","737.86","145.44","373.61","92.02","169.32","158.59","24.62","29.86","128.29","44.45","82.78","8.23","16.18","16.1","31.59","101.63","14.4","6.2","2352","37.4","12.6","1.64","8.02","0.13","0.18","0.47"
"8_25ml-8","737.86","145.44","374.52","95.4","169.32","162.8","25.53","31.09","130.61","44.82","87.77","8.23","16.99","16.91","32.44","104.95","14.4","6.2","2348","37.4","12.6","1.65","8.02","0.14","0.18","0.47"
"8_25ml-9","738.63","145.44","374.52","92.02","169.32","159.29","25.08","30.27","128.29","44.45","82.78","8.23","16.18","16.1","31.59","102.74","14.4","6.2","2353","37.4","12.6","1.65","8.02","0.14","0.18","0.47"
"80_25ml-1","671.69","130.13","324.64","86.11","150.59","147.36","20.97","24.14","98.24","33.52","68.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2393","38.3","0","1.19","7.27","0.11","0.15","0.39"
"80_25ml-10","670.15","130.13","324.64","85.27","149.84","146.66","20.97","23.73","97.09","33.52","68.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2389","38.3","0","1.23","6.91","0.11","0.15","0.4"
"80_25ml-2","670.92","131.09","324.64","85.27","150.59","146.66","20.97","24.14","98.24","33.52","67.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2388","38.3","4.3","1.19","7.01","0.11","0.15","0.39"
"80_25ml-3","670.92","130.13","324.64","85.27","150.59","147.36","20.97","24.14","98.24","33.52","68.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2396","38.3","4.3","1.2","7.01","0.11","0.15","0.4"
"80_25ml-4","670.92","130.13","324.64","86.11","149.84","147.36","20.97","24.14","98.24","33.52","68.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2394","38.3","0","1.21","7.01","0.11","0.15","0.4"
"80_25ml-5","670.92","130.13","324.64","86.11","149.84","147.36","20.97","24.14","98.24","33.52","68.82","6.8","12.94","13.69","25.61","79.54","11.52","6.2","2393","38.3","0","1.22","7.01","0.11","0.15","0.4"
"80_25ml-6","670.92","131.09","324.64","78.52","149.84","134.03","19.15","21.68","89","33.52","63.83","6.08","12.13","12.88","25.61","72.91","11.52","5.31","2392","38.3","0","1.22","6.95","0.11","0.15","0.4"
"80_25ml-7","670.92","131.09","324.64","80.21","149.84","134.73","19.61","22.5","89","33.52","68.82","6.44","12.13","12.88","25.61","74.02","11.52","6.2","2394","38.3","0","1.22","6.95","0.11","0.15","0.4"
"80_25ml-8","670.15","131.09","324.64","77.67","150.59","132.62","19.15","21.68","87.84","33.52","63.83","6.08","12.13","12.08","25.61","72.91","11.52","5.31","2391","38.3","0","1.22","6.95","0.11","0.15","0.4"
"80_25ml-9","670.92","130.13","324.64","77.67","149.84","131.92","18.7","21.68","87.84","33.52","63.83","6.08","12.13","12.08","25.61","72.91","11.52","5.31","2396","38.3","0","1.23","6.95","0.11","0.15","0.4"
"91_25ml-1","670.15","130.13","323.74","86.11","149.84","145.96","20.52","22.91","93.62","31.64","61.84","6.8","12.94","13.69","23.9","72.91","10.95","6.2","2334","36.2","15.3","1.97","7.7","0.15","0.21","0.53"
"91_25ml-10","669.38","130.13","324.64","86.96","149.84","147.36","20.52","23.32","94.78","32.02","60.84","6.8","12.94","13.69","23.9","69.6","11.52","6.2","2378","36.2","15.2","2","7.88","0.15","0.21","0.53"
"91_25ml-2","669.38","130.13","323.74","82.74","149.84","142.45","20.06","22.5","91.31","31.64","56.85","6.44","12.94","12.88","23.9","67.39","10.95","6.2","2393","36.2","15.3","1.98","7.7","0.15","0.21","0.53"
"91_25ml-3","669.38","130.13","323.74","83.58","149.84","143.15","20.06","22.5","92.46","31.64","56.85","6.44","12.94","12.88","23.9","67.39","11.52","6.2","2312","36.2","15.3","1.98","7.67","0.15","0.21","0.53"
"91_25ml-4","669.38","130.13","323.74","84.43","149.84","145.25","20.06","22.91","93.62","31.64","60.84","6.44","12.94","12.88","23.9","68.49","10.95","6.2","2381","36.2","15.3","1.98","7.67","0.15","0.21","0.53"
"91_25ml-5","669.38","130.13","323.74","84.43","149.84","145.25","20.52","22.91","93.62","31.64","61.84","6.8","12.94","12.88","23.9","68.49","11.52","6.2","2381","36.2","15.3","1.99","7.67","0.15","0.21","0.53"
"91_25ml-6","669.38","130.13","324.64","83.58","149.84","143.15","20.06","22.5","92.46","32.02","56.85","6.44","12.94","12.88","23.9","67.39","11.52","6.2","2378","36.2","15.3","2","7.67","0.15","0.21","0.53"
"91_25ml-7","670.15","130.13","323.74","87.8","149.84","148.06","20.52","23.32","95.93","32.02","61.84","6.8","12.94","13.69","23.9","72.91","11.52","6.2","2380","36.2","15.3","2","7.88","0.15","0.21","0.53"
